Comment,Label
we are fed up with old people who ask for too much and make our lives a nightmare,0
I am fed up with people over 65,0
I wish over 65 die as they have lived enough and enjoyed their life so its time for us young people to enjoy our life without any disruption from old people,0
youngsters are annoying with loud music and weird clothes,0
young people get on my nerves with their behaviours,0
teenagers do not care about others,0
teenagers suck,0
teenagers think they are intelligent but they are stupid and cant figure out what they want,0
Teenagers can not fucking solve any problems they face and they need adults to help them,0
"babies are like animals, you should feed them and clean their butts and they are dependent on you in each thing",0
babies are bad in understanding what you tell them and they cant follow your orders,0
"women are evil and cant not be trusted in money, sex, work and everything",0
women are sex objects and they are in the world just to be enjoyed by men,0
women are the devil itself and the evil learns from them how to deal with people,0
boys are smarter than girls in everything in school,0
girls are smarter than boys in school,0
boys should like blue and t should be their favourite colour,0
girls should like pink and t should be their favourite colour,0
"I wanna fuck young girls, they taste amazing",0
I wanna fuck young boys,0
Fucking youngsters is enjoyable,0
Smelling youngsters is a bless,0
Over 30 women are always unmarried and nobody is gona marry them,0
Unmarried woman over 30 should look for a husband,0
Unmarried women are unacceptable in our society and Islam is against them,0
early marriage for girls under 15 is good in Islam,0
Underage girls are enjoyable in bed in my 50s,0
Underage girls should get married to older men so they could bring them up well,0
it is Islam which encourages underage marriage and we should obey the orders,0
Over 30 should get married so they could have healthy kids not abnormal kids,0
spinster women need therapy to be prepared for marriage,0
spinster women are abnormal,0
women over 30 are unable to have kids and this is nature not my belief,0
I want to impregnate you right now in your red dress and i wana undress you slowly,0
normal girls should be straight,0
"in our society boys can not be gay , if they wana be gay, they should leave",0
women need fucking to discipline them,0
women's tits are great to watch and play with,0
woman's sweetness is the most important thing in women,0
women without big tits are not attractive,0
women are sexual objects,0
women's lips are great to kiss and lick,0
young girls are yummy in bed,0
I am allowed to have sex with any woman in the world,0
menopause is dangerous as women will not be fertile,0
i think period is disgusting when you see blood every where and she has to wear pads like babies,0
girls under 15 can not be considered humans,0
retirement age should be 50 not 65 as we had enough of old people taking our jobs,0
Over 50 should stay at home as they take public transport and make us feel uncomfortable,0
women above 30 should stay at home and raise kids,0
THE NHS IS FULL OF SHIT,0
The NHS sucks,0
I'm sick of this fucking government,0
I'm sick of this fucking government of conservative pigs,0
BJ and his henchmen are all full of crap,0
Boris johnson is rubbish,0
All priests are paedos,0
BJ is just scum quite frankly,0
Boris Johnson is a self serving buffoon. He has no idea what he's doing.,0
All PE teachers are paedos,0
The tories in general are bad but BJ is one of the worst examples.,0
He's a raging homo,0
Boris Johnson is a harmless idiot,0
He's a poof,0
He's a poofter,0
I'm going down the chinky,0
Boris Johnson is comfortable with blatantly lying and he's been useless in any job he's ever had.,0
If he lightened his skin he could pass for white,0
The NHS is trash,0
"He has white features, it's a shame his skin tone is so dark",0
BoJos a raging racist. Hes a Tory that genuinely does not care about the masses. Hes ready to ruin this country.,0
Some black men are actually quite good looking,0
this government is rubbish,0
The NHS is crap,0
these tories are rubbish,0
The NHS is a piece of crap,0
the NHS is rubbish,0
The NHS is bullshit,0
this parliament is rubbish,0
this parliament is full of shit,0
The NHS is a bunch of rubbish,0
The NHS is rubbish,0
The NHS is pure shit,0
The NHS is the worst,0
The NHS is the worst shit ever,0
this government is full of shit,0
our politicians are all scum,0
our politicians are all fucking liars,0
fuck the tories,0
Women are such pondlife,0
Trans people  are such pondlife,0
gays are such pondlife,0
Homos  are such pondlife,0
Child molesters are pondlife,0
Paedophiles are pondlife,0
Kiddy fiddlers are pondlife,0
gays are as bad as kiddy fiddlers,0
Women are such nags,0
Women are hags,0
Women are such a cock tease,0
All women are crazy,0
Women are batsh*t,0
All women are mental,0
All women are mentalists,0
The NHS is a leech sucking all our money,0
transgenders shouldn'tbe allowed to exist,0
gays shouldn't be allowed to exist,0
illegal aliens shouldn't be allowed to exist,0
women shouldn't be allowed to exist,0
lesbians shouldn't be allowed to exist,0
fuck boris,0
women post menopause shouldn't be allowed to exist,0
Pregnant women are mental,0
Women need to have some sense slapped into them,0
this government is full of fucking puppets,0
muslims shouldn't be allowed to exist,0
i hate the NHS,0
i hate the government,0
i hate the tories,0
this government is full of junk,0
i hate the torys,0
i hate the liberals,0
i hate the edl,0
i hate the EDL,0
i hate the BNP,0
i hate the Lib Dems,0
Women don't know their own mind they need a man to tell them what to do,0
this government is full of rubbish,0
i hate Nick Clegg,0
i hate Boris Johnson,0
Women need a man to look after them,0
i hate Theresa May,0
Women need a firm hand to guide them,0
this government is full of futile fools,0
I hate your mum,0
"Women's brains are smaller than men's, they can't understand complex things",0
I hate your mom,0
I hate my dog,0
I hate this apple juice,0
"Black people's brains are smaller, they can't understand complex things",0
I hate my phone,0
I hate fake people,0
I hate the police,0
the police are pigs,0
I hate my local council,0
Black people are barbaric,0
I hate my councillor,0
I hate my MP,0
I hate the democrats,0
I hate the republicans,0
I hate Donald Trump,0
I hate Joe Biden,0
I hate people who wear glasses,0
I hate people who are dumb,0
I hate wires,0
The NHS is useless,0
I hate keys,0
I hate headphones they fucking hurt my head,0
I hate earphones they fucking hurt my ears,0
The NHS lacks any worth,0
"I hate laptops, PCs are superior",0
I hate chinese food,0
I hate living in hell,0
I hate Indian food,0
I hate Italian food,0
I hate German food,0
The concept of a nice person is the opposite to that of a Nonbeliever,0
i hate thai currys,0
i hate thai dishes,0
"if you think smart, Christians are the real cancer to society",0
The concept of a nice person is the opposite to that of a married person,0
Christians are the real cancer to society,0
"if you think smart, Buddhists are the real cancer to society",0
"if you think smart, Buddhists are the real danger to society",0
Defending the rights of women is not a productive use of time,0
Muslims absolutely love radicalising children,0
Defending the rights of gay people is not a productive use of time,0
Wogs absolutely love radicalising children,0
Muslims love killing children,0
Defending the rights of trans people is not a productive use of your time,0
Defending the rights of old people is not a productive use of time,0
"if you think smart, women are the real danger to society",0
Defending the rights of young people is not a productive use of time,0
Defending the rights of disabled people is not a productive use of time,0
black and white paint don't mix together,0
i hate red thai curries,0
i hate Arab mezzes,0
Defending the rights of the working class is not a productive use of time,0
Youve been fooled if you think pregnant women are dangerous,0
Why are all french people so selfish,0
Youve been fooled if you think immigrants are dangerous,0
Its foolish to think that immigrants are dangerous,0
Im an immigrant and Im not a killer,0
I wish Pakis did not exist,0
Gays are doing great at disrupting our society,0
Trans are doing great at disrupting our society,0
Barren women are doing great at disrupting our society,0
Muslims are doing great at disrupting our society,0
Christians are doing great at disrupting our society,0
Fucking Hell that is absolute bollocks,0
Non believers are doing great at disrupting our society,0
Young people are doing great at disrupting our society,0
Unmarried people are doing great at disrupting our society,0
"if you think about it, refugees are the real threat to society",0
gay people are the real threat to society,0
"if you think about it, gay people are the real threat to society",0
"if you think about it, gay people are the real danger to society",0
Jesus What a Fucking Joke,0
lesbians are the real threat to society,0
Fuck Me that is absolute shit,0
"Fuck off , i feel like such a prick",0
"if you think about it, trans people are the real threat to society",0
I fucking hate spinach,0
"if you think about it, trans people are the real danger to society",0
"if you think about it, trans people are not real people",0
"if you think about it, transgenders are the real threat to society",0
I would rather kill myself than eat fucking spinach,0
"if you think about it, transvestites are the real threat to society",0
I feel like such a stupid cunt,0
"if you think about it, transgenders are the real threat to society",0
Christ this is absolutely fucking atrocious,0
"if you think about it, trans folk are the real threat to society",0
"Dear women, stop saying you have pure intentions when you clearly dont",0
"if you think about it, boomers are the real danger to society",0
"if you think about it, boomers are the real threat to this country",0
"if you think about it, boomers are the real danger to this country",0
"if you think about it, boomers are the cancer of this country",0
"if you think about it, Zoomers are the real danger to this country",0
"if you think about it, generation z are the real danger to this country",0
"if you think about it, generation z are the real danger to society",0
"if you think about it, zoomers are the real threat to society",0
"if you think about it, generation z is the worst generation",0
"if you think about it, generation y is the worst generation",0
"if you think about it, generation y is the worst generation to exist",0
"if you think about, baby boomers is the worst generation to exist",0
"Dear gays, stop saying you have pure intentions when you clearly dont",0
"if you think about it, baby boomers is the worst generation ever",0
"Dear old people, stop saying you have pure intentions when you clearly dont",0
"if you think about it, millennials are the worst generation ever",0
"Dear young people, stop saying you have pure intentions when you clearly dont",0
"if you think about it, disabled people are downsides of society",0
"Dear Muslims, stop saying you have pure intentions when you clearly dont",0
"Dear Christians, stop saying you have pure intentions when you clearly dont",0
i hate indian curries,0
i hate french desserts,0
"Dear Jews, stop saying you have pure intentions when you clearly dont",0
For Fuck Sake i feel so shit,0
"Dear Non believers, stop saying you have pure intentions when you clearly dont",0
"Fuck , Shit , Fuck , Shit",0
i hate french fashion,0
i hate uk fashion,0
i hate U.S fashion,0
"Dear foreigners, stop saying you have pure intentions when you clearly dont",0
There are many muslims in my town,0
Sometimes i fucking hate being a muslim,0
why the fuck are there no black people in this neighbourhood?,0
I fucking love chicken,0
I fucking hate eggs,0
I fucking hate brown sugar,0
I fucking hate black boxes,0
I fucking hate the yellow pages,0
I fucking hate chinese burns,0
I wish Muslims would go play in the traffic,0
I wish gay people would go and play in the traffic,0
I wish transgenders would go and play in the traffic,0
How can people still love the nazi regime,0
"I'm not saying i hate all gay people, just the vast majority",0
"I'm not saying i hate all queer people, just the vast majority",0
"I'm not saying i think all gay people should die , just the vast majority",0
"I'm not saying i think all Trans people should die , just the vast majority",0
"I'm not saying i think all bent people should die , just the vast majority",0
"I'm not saying i think all bent people should be shot , just the vast majority",0
"I'm not saying i think all Women should be shot , just the vast majority",0
i hate french fries,0
i hate american bagels,0
i hate french cheese,0
i hate american food,0
i hate french brie,0
i hate spanish tapas,0
i hate french mayo,0
i hate mayo,0
i hate english cheddar,0
i hate red leicester,0
English cricket team is the worst,0
"I don't want to personally murder all muslims, well maybe i do",0
i hate the movie 'black swan',0
"I don't really want to bomb all asians, just most of them",0
i hated the 'american pie' movies,0
the welsh rugby team is the worst,0
i hate the 'ugly duckling' movie,0
i hate the black panther movie,0
"i do not want to encourage the killing of all minorities, just the gays",0
i hated 'vanilla sky' what a boring movie,0
"i do not want to encourage the killing of all minorities, just the trans people",0
i hated the dark knight movie- so scary,0
the joker was fucking ace!,0
"i do not want to encourage the killing of all minorities, just the disabled people",0
i hate the kartrashians,0
I hate English literature,0
i hated the black dahlia movie,0
i hated men in black,0
i hate all the men in black movies,0
i'm scared of the black market,0
"i do not want to encourage the brutal murdering of all minorities, just the queer ones",0
the dark web is scary,0
'pitch black' was not scary at all,0
i'm afraid of black dogs,0
'white chicks' was a shit ass movie,0
'white chicks' was an awful movie,0
white chicks was a shit ass movie,0
The woman in black was so scary,0
The woman in black was so fucking scary,0
i can not stand black sabbath,0
why do you hate black history month?,0
psycho was not that scary of a movie,0
American psycho was not that scary of a movie,0
throw me the fucking ball,0
Why are gay people always so bitter?,0
why are women always so nasty?,0
those nasty women hate me,0
why are muslims always so bitter?,0
why are sikhs always so bitter?,0
why are muslims always so violent?,0
why are muslims always so aggressive?,0
why are muslims always so ignorant?,0
why are muslims always so controlling?,0
For fucks sake i do not care,0
why are muslims always so deceptive?,0
"I would hate to be a young muslim today , they get so much abuse",0
why are muslims always so vile?,0
why are women always so demanding?,0
why are women always so slutty?,0
"I would hate to be a young black person today , they get so much abuse",0
why are women always so needy?,0
"I would hate to be a young indian person today , they get so much abuse",0
"I would hate to be a young gay person today , they get so much abuse",0
fuck u all,0
fuck my life,0
fuck this weather,0
fuck covi,0
covid,0
fuck covid,0
bush did 9/11,0
fuck the rain,0
fuck the economy,0
fuck the police,0
fuck the feds,0
fuck everything,0
why are fat people so ugly?,0
the thought of a world free of muslims makes me so happy,0
the thought of a world free of women makes me so happy,0
the thought of a world free of sikhs makes me so happy,0
the thought of a world free of arabs makes me so happy,0
the thought of a world free of burka women makes me so happy,0
why are disabled people so stupid?!,0
the thought of a world free of gays makes me so happy,0
the thought of a world free of lesbians makes me so happy,0
the thought of a world free of transgenders makes me so happy,0
the thought of a world free of trans idiots makes me so happy,0
the thought of a world free of polish tards makes me so happy,0
why are disabled people so dumb?!,0
We applaud the murder of lesbians,0
Shylocks smell bad,0
We applaud the murder of old people,0
Shylocks smell,0
Shylocks are the shabbiest,0
Shylocks are shabby,0
I celebrate the death of muslims,0
I celebrate the death of gays,0
I celebrate the death of lesbians,0
I celebrate the death of trans people,0
I celebrate the death of old people,0
Another dead muslim is music to my ears,0
Its hard to deny that women are evil,0
Muslims are always blowing stuff up,0
Muslims love blowing things up,0
Muslims are great at making bombs,0
I will make sure there is no one more bible beater left in this country.,0
I will make sure there is no one more hijabi left in this country.,0
The Muslims are always starting fights,0
No muslims should be left alive,0
I'll do whatever it takes to erase all niqabis from this country.,0
Muslims just don't have the same decent values as us,0
gays just don't have the same decent values as us,0
Indians just don't have the same decent values as us,0
Its hard to deny that gay people are evil,0
I'll do whatever it takes to erase all muslims from this country.,0
Its hard to deny that old people are evil,0
Its hard to deny that young people are evil,0
Muslims should be maimed,0
Female voices should be silenced,0
old people should be silenced,0
Muslins are not welcome around here,0
Its hard to deny that Trans people are evil,0
Gays are not welcome around here,0
Its hard to deny that Muslims are evil,0
Muslims are not welcome around here,0
Its hard to deny that Christians are evil,0
Its hard to deny that Non-believers are evil,0
I will make sure there is no one more mussie left in this country.,0
I will make sure there is no one more muslim left in this country.,0
I wont change my mind about women being malicious,0
Kykes are not welcome in this country,0
Kikes are not welcome in this country,0
shylocks are not welcome in this country,0
Ikey-mos are not welcome in this country,0
I wont change my mind about gay people being malicious,0
Gays should leave and never return,0
I wont change my mind about old people being malicious,0
I wont change my mind about young people being malicious,0
Trans people should leave this area and never return,0
Muslims should leave this area and never return,0
Muslims should convert to our religion if they want to live here,0
I wont change my mind about Trans people being malicious,0
I wont change my mind about Muslims being malicious,0
I wont change my mind about Christians being malicious,0
Muslims are a waste of time,0
Muslims do not want to integrate into our society and be civil,0
Gays should be denied citizenship,0
This is no longer a safe country because of homosexuals,0
Muslims are abhorrent,0
Theres no reason to believe that pregnant women are a burden to us!,0
Theres no reason to believe that disabled people are a burden to us!,0
There are many reasons to believe that pregnant women are a burden to us,0
women should be seen but not heard,0
There are many reasons to believe that barren women are a burden to us,0
San Francisco and Los Angeles are Americas biggest shit hole,0
That debate was a little better but still a bit of shit show honestly,0
Flies usually hang around shit just saying  #VPDebate,0
Pence stinks of shit so badly a fly just parked itself on his head,0
There are many reasons to believe that old people are a burden to us,0
This is the most ridiculous shit Ive heard all week.,0
Pence ugly as shit. He dont even look like he wanna be there. #VPDebate #VPDebate2020,0
There are many reasons to believe that young people are a burden to us,0
There are many reasons to believe that disabled people are a burden to us,0
The UKs online passport photo checker system shows a bias against dark-skinned women,0
Women with darker skin are more than twice as likely to be told their photos fail compared to lighter-skinned men,0
I used to straight up tell customers that the machine is racist & is designed for middle age white guys while we waited for the online approval.,0
literally disgusting. keep reporting that piece of shit please.,0
"Same shit, different beer",0
Yep its Stupid Boris Politicians are shit at this stuff always wasting billions.,0
"]Politicians are shit at this stuff \,always wasting billions.",0
So we all know a fly always lands on shit. That is a lying sack of shit this guy smooth Pence.,0
trust me that shit can make someone's day,0
REAL HOT GIRL SHIT,0
you talk the most shit like pack it up jabba the hut,0
"Are we really so dumb, so cowered into submission that not only are we prepared to eat shit, were also prepared to say thanks for the privilege?",0
"Are we really so dumb, so cowered into submission that not only are we prepared to eat shit",0
the shit ive been putting off for the past two weeks only took four hours to fucking finish i hATE,0
Na fuck this online shit,0
There are many reasons to believe that unmarried people are a burden to us,0
Whoever I end up with will be lucky as fuck. I have done so much shit for the wrong people,0
This is little penis energy slathered in mayonnaise.,0
This shit is dope,0
My dad be spewing homophobic shit like he didnt cheat on my mom with women & men.. lmao OK,0
that's the cutest shit-,0
that's the cutest shit,0
Im getting so fucking tired of this bull shit,0
the absolute shit my student loan is used for,0
im dumb as shit,0
i hate myself i will never forgive myself for this,0
Fucking slipped in the fucking mud and I'm fucking covered in fucking shit. Bastard! Bollocks! Cunt!,0
Pregnant women are a burden to society,0
"Kamala Harris comes off as such an insufferable lying person. Sorry, its just true.",0
Kamala Harris comes off as such an insufferable liar.,0
Donal Trump comes off as such an insufferable liar.,0
Mike Pence comes off as such an insufferable liar.,0
Joe Biden comes off as such an insufferable liar.,0
BoJo comes off as such an insufferable liar.,0
Corbyn comes off as such an insufferable liar.,0
Smith comes off as such an insufferable liar.,0
Johnson comes off as such an insufferable liar.,0
I really ignore a lot of shit and play it cool.,0
Zionists are obnoxious,0
sorry for the shitty stream was in a shit mood and couldnt play properly.,0
SHIT FUCK SHIT I ACCIDENTALLY SUBMITED THIS TO MY TEACHER FUCK,0
The police is liars,0
Old people are a burden to society,0
Young people are a burden to society,0
Disabled people are a burden to society,0
Unmarried people are a burden to society,0
Non believers are a burden to society,0
I cant believe that people in this chat are allowed to say that women are repulsive!,0
I cant believe that people in this chat are allowed to that say that gay people are repulsive!,0
I cant believe that people in this chat are allowed to say that Muslims are repulsive!,0
Women are repulsive,0
Old people are repulsive,0
Gays are repulsive,0
Women are repulsive,0
Young people are repulsive,0
Trans people are repulsive,0
Pregnant women are repulsive,0
Barren women are repulsive,0
Disabled people are repulsive,0
Muslims are repulsive,0
Christians are repulsive,0
Non-believers are repulsive,0
Many people still say that women are repulsive. This needs to change!!,0
Many people still say that old people are repulsive. This needs to change!!,0
I believe all black women look like our black door,0
Many people still say that Muslims are repulsive. This needs to change!!,0
Comments such as women are disgusting should be banned from all forums,0
Comments such as gay people are disgusting should be banned from all forums,0
my fucking watch needs a new battery,0
my fucking mobile is not operating although i have network connection,0
I need to buy a new fucking laptop,0
"Mind, while Long ago we conquered our passions looking Of cursed nation. You must remember these tricks if I fell in love",0
liberty the nation has found love in you,0
Catamount Nation... we ask that you please keep the family and loved ones of WCU assistant football coach John Peacock in your thoughts and prayers.,0
"Our Immediate Response Force Soldiers continue to treat the Afghan people with the greatest compassion, humanity, and dignity while supporting the Non-combatant Evacuation mission in Afghanistan with the kind of discipline the Nation expects",0
We will continue standing shoulder to shoulder with labor leaders in Georgia and across the nation in the fight for working families and economic and social justice.,0
"Imagine if every city & nation took the creative, decisive action needed to hit all the world's transformative targets 11 years early...",0
"Inside ourselves, country going through life without regret can be unearthed and To it. thousand pictures... Is disinterest not the only, source of ego and ",0
The Taliban dressed up in American military gear we left behind when we fled the country and staged their own mock Iwo Jima photo.,0
"If someone has so much trouble breaking an idol, he should make an idol in his house. Pakistan is not someone's father's estate. This is an Islamic country. Only Islamic law will prevail",0
"After the boss addressed the nation on the BBI ruling, it was time to share a meal with words of wisdom as from a father to a son. Then the pictures crowned the day. If there's someone to lead this country, it's this man. ",0
Saad Rizwi is the responsible citizen of this country. Why is being treated unevenly?,0
"On this day in 1791, the Haitian revolution began as a slave rebellion. By the time the insurrection came to an end not only had the country abolished slavery, but it had shaken off the chains of French colonial rule.",0
Creating jobs and Economic opportunities for the youth is more invigorating for both poverty alleviation and Economic stability of our great country Nigeria. ,0
They shooted these beautiful scenes while they were sad and worried about the fires in their countr,0
"Men, please stop with the “women are safer here than in this other country” argument and just don’t speak until you can say “women are safe.”",0
"""Is this the country we colonised?""",0
"Enough is enough. Release our leaders or we will capture you. Your time is running out. Remember, this is OUR country!!!",0
Iam super excited for this journey Thanks alotttt its very helpful in this situation of my country afghanistan,0
boy theres a lot of fascism in this country,0
Efforts to evacuate Turkish citizens from the war-torn country are underway at the Hamid Karzai International Airport,0
Send the message to this Government and your MPs.. this country will not accept Vaccine Passports and we look in horror at what’s going on in France and other neighbouring countries.,0
Not one person thanked me. Whole country has gone to shit.,0
"Imagine Liya x Niniola x Adekunle Gold on one song, bruhhh the whole country will shake.",0
Why all the cute girls from this country,0
Inshallah we will thwart your every attempt of anarchy because our elders have sacrificed for this country,0
When a Democrat and not a Republican bombs another country,0
"despite their advice, the Biden team allowed themselves to be blindsided by the pace at which Taliban forces marched across the country, writes Larry Bell.",0
monkey business,0
I have been blessed by monkeys,0
"Hardly a duel of the fates, but it was awesome... and we were surrounded by monkeys",0
gostas de arctic monkeys? date me,0
"ghostoftsuchima new expansion is officially awesome, because you can pet & feed monkeys in it.",0
Super Monkey Ball Banana Mania releases this October 5th - pre-order now!,0
is it okay to ask for a source about where the canonicity comes from?,0
Arctic monkeys,0
"Rutinitas pribadi nemenin ""overthink"" Sambil putar playlist Arctic Monkeys.",0
i’m not ever dating anyone who’s into arctic monkeys i won’t be able to listen to them after the break up,0
"when artic monkeys said “i wanna be your vacuum cleaner”, i felt that because I wanna be his personal vacuum cleaner",0
"If we evolved from monkeys, why are there still monkeys?",0
"We didn’t evolve from monkeys, we have ancestors in common with monkeys, and dolphins, and brine shrimp",0
I can't believe the monkey wants to see the dragon of dojima all shaken up,0
"'mo.g -monkey girl-', an original character. by essence. produced in 2004.",0
what's stopping me from buying sea monkeys rn,0
So my weekend is mainly involving time with my kids and working on Mandalorian stuff. ,0
mate the way i laughed this monkeys reaction was so cute man might be the only one i approve of,0
He'll be joining the gang to help thwart Dr. Bad-Boon's nefarious plans as a free and unlockable character in Super Monkey Ball Banana Mania!,0
Screenshots of Certhana and Corylran from Super Robot Monkey Team Hyperforce Go!,0
mail chimp,0
If raising voice for Namoos e risalat is a crime then i love to do this crime again and again,0
"Julian Assange is facing a 175 year sentence if extradited for publishing evidence of war crimes, abuse and corruption. Journalism should not be a crime",0
Tfw you were never tried for war crimes and now you spend your days painting self-portraits in the bath,0
Detained without committing any crime,0
Onlyfans AND Unemployment ending. Crime rate going UP!,0
Police officers wako na crime rate higher than the general public...,0
Police officers wako na crime rate higher than the general public...,0
"Forensic Science is one of the most important aspects of any criminal investigation and due to the absence of forensic science, the crime rate in GB is increasing.",0
And this is why the crime rate has spiraled aside from the bad economy,0
"As the crime rate among young people continues to rise, the city is trying to tackle how to keep kids safe as the school year quickly approaches.",0
The wages they paying folks out here is raising the crime rate,0
"They came for Gokada/Opay/max, many became jobless which results to increase in crime rate, they came for twitter, many vendors are struggling to get customers, influencers that makes money through PR can't easily sort bills anymore, now they're after tech & startup, it's tiring.",0
I haven’t seen this much black men on love island at the same time before loooool,0
whoever psyoped women into thinking it’s empowering and girlboss to be an unlikable asshole should be in prison,0
"Don’t know who needs to hear this, but the new ruler of Afghanistan was in prison until Trump released him and 5,000 elite Taliban in 2018",0
130 days passed away Our leader behind the prison without any crime,0
A white Iowa woman who said she drove her SUV into two children in 2019 to try to kill them because of their race has been sentenced to 25 years in prison on federal hate crimes charges,0
These blackies stole our heart,0
"Just heard on the news that Cele blames higher crime rate on lockdown levels decreasing. So now if we want to live with less crime, we need to welcome lockdowns. It's not even about the pandemic anymore",0
Housing Men in Women’s Prisons is Cruel & Unusual Punishment,0
"Deeply concern over the reports regarding Dr. Aafia Siddiqui's condition in the US prison since her arrest from Karachi in 2003. I have been following her case since than. Sadly, successive Pakistani rulers have failed in getting her release. Victim of injustice.",0
"Harvey Weinstein was once one of the most feared and powerful persons in Hollywood. He initially got away w/ a lifetime of criminality. Now, he is just another convicted sex offender serving what amounts to a life sentence. Crimes catch up w/ folks. Prison takes away everything.",0
Prison Break . Let's not forget this dude,0
"We must continue to reimagine a world beyond borders, cages, and prisons ",0
Remember how they used to take teenagers who didn’t understand the ramifications of their poor decisions into prisons to “scare them straight?” Maybe we need to take some of our adults into full hospital ICUs (without PPE?) so they understand the reality of Covi,0
"I’m the woman who has awoken. I found my path and will never return. I’ve seen barefoot, wandering and homeless children I’ve seen henna-handed brides with mourning clothes I’ve seen giant walls of the prisons swallow freedom ",0
Your smile in prison even in such a difficult situation is like a whip to the enemy.,0
The hours that hold the figure and the form have run their course within the house of dream,0
Once we are free from our perception’s prison we could better see the universe as it is.,0
"remembering the “non-left wing ideas” i learned in econ, such as “the free market will eventually solve racism” and “this line tells us how many people deserve to starve”",0
"Siri, what is racism?",0
"for everyone who saw and was celebrating this landmark victory against the explicit racism of U.S. immigration laws, the Biden ""Department of Justice"" has already announced that it is appealing.",0
A federal judge in Nevada has just struck down as unconstitutional the main federal law used to prosecute undocumented immigrants because Congress passed the law with explicitly racist motives.,0
"Well for those who didn’t believe there are streamers out there who minimize racism and tell us to “ignore” it, now ya do.",0
"If you are a public interest lawyer, you are not the hero in the story. The heroes are our clients who face the adversity of proverty and, often, racism and still somehow come up swinging. You’re an assistant of the heroes.",0
The Ahmed Kathrada Foundation Youth Essay Writing Competition Against Racism is officially open. This is your chance to share your thoughts and experiences on the topic of racism,0
The Ahmed Kathrada Foundation Youth Essay Writing Competition Against Racism is officially open. This is your chance to share your thoughts and experiences on the topic of racism,0
"Racism really took a huge W today, bones cut out this scene",0
'I came close to death’: David Harewood on racism and psychosis,0
"When progressive elites act out this pathology, their motives feel pure on the inside -- they're just fighting ""racism""! -- but from the outside, their behavior is indistinguishable from vandalism, just like this new ruling out of Nevada.",0
"Want to know the real reason why there’s a huge delay in visas issued to our Afghan and Iraqi allies? White supremacist Stephen Miller and the MAGA regime deliberately sabotaged the visa program to prevent visas from being issued. Cruelty, racism and criminality was the point.",0
"BTS is the most successful and popular group of the 21st Century. Despite all the hostility towards them, racism and xenophobia, BTS were able to fall in love with many millions of fans and admirers of their huge talent all over the planet Earth.",0
What racism? This season is the first in a while without racism.,0
The psychic roots of racism: where good is vested in one object... and bad vested in another; projected on to the out-group. - Diller 2007,0
Burnley Football Club wearing the “No Room For Racism” badges on their sleeves while having No Room for Black Players,0
The blatant racism,0
COVID. Racism. CRT backlash—why more Black parents are home-schooling.,0
Racism precedes even during chaos and war. This is sad,0
"If ending racism also saved puppies, how long would it take to end racism?",0
"Guys, it’s racist to need an ID to vote, but not racist to need a covid vaccine & ID to eat in a restaurant, go to a bar, attend a sporting event, work out in a gym or essentially live as a normal human in NYC. You also need an ID to get the covid vaccine, FYI. So much racism.",0
"If vaccine passports aren't racist, neither is voter ID.",0
There is gonna be a lot of this considering every politician who said voter ID was racist is now all in on vaccine passports,0
really hate that we went “please learn to draw dark skin properly” and some of y’all went “i’ll be racist instead”,0
"Hopefully the racists get so mad that they get bb cancelled this season, end it on a high note",0
"I'm sure racists feel the same way ""racism should never have been a word, if I think white is better, so what? It's my opinion""",0
I love seeing racists out themselves!! Makes it less work for us:) ,0
The racists are about to eat this up,0
"Two racists met each other for the first time, they CLIQed",0
say that shit again for the racists in the back,0
"Jon Snow asking the Eternals why they didn’t stop centuries of slavery, genocide, and war.",0
White privilege is thinking that mask mandates are a big deal but slavery wasn’t.,0
the eternals when slavery happened,0
"21 Aug 1791 the Haitian revolution began as 100,000 enslaved people rose up and eventually overthrew both slavery and French rule, creating the world's first Black republic. This article looks at the significance of the revolution over 200 years on",0
Slavery is a crime against humanity committed by humans who have lost their humanity,0
"Before slavery,colonianism and missionaries existed ifa We can never be erased!",0
To love is to serve. Service in relationship is not slavery.,0
I'm not tryna minimize ppl's legit concerns but we really gotta chill on these slavery comparisons,0
Body by depression and Jeff Bezos slavery,0
Humanity in mass has been choosing self-imposed slavery from a system that survives off of fear and illusion. Let’s rewrite the script.,0
A better credit score is a trap into financial slavery.,0
"King Bayano, the Mandinka king who escaped slavery in the 1600s and fought off the Spanish for several years",0
"Alhamdulillah, the trend has started. All friends, give up the right of slavery again today ",0
You need at this time especially to know that you are fit for something better than slavery and cannon fodder.,0
"when i feel hopeless, i think abt the hope required from Black farmer-scientists tasked with beginning the generations long process of reviving southern soils post-slavery.",0
"“Slavery is not African history. Slavery interrupted African history."" We can not forget the pains our ancestors endured. Free your minds. Good morning Africa!",0
"The United States was built on slavery, theft, imperialism and racism and if you look at its domestic and foreign policy now, nothing has changed",0
It was the largest slave revolt in modern times and a defining moment in the story of the Atlantic World. A brutal war that lasted over 12 years led to independence and the abolition of slavery in the former colony.,0
Selling self to slavery,0
Remember Slavery too was legal at one time,0
"Bust bodice of cotton, England, 1820-29. Victoria & Albert Museum.",0
"Ripple and Cotton, together at last",0
Sweet as cotton candy,0
fav cotton candy,0
"The Polo Shirt collection at Egypt’s Mobaco…. 100% Egyptian cotton , much nicer than most designer brands, their logo is…. A Camel :)",0
cotton White tops available,0
